Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Strengthened1	100	1	0	14	70	10				24	130	red-dmg		1	1										scha												0	0
Reinforced1	100	1	0	37		27				12	130	red-dmg		2	2										scha												0	0
Fortified	100	1	0	55		52				6	130	red-dmg		3	3										scha												0	0
Strengthened1	100	1	0	14	70	10				24	130	red-dmg%		1	1										scha												0	0
Reinforced1	100	1	0	37		27				12	130	red-dmg%		2	2										scha												0	0
Fortified	100	1	0	55		52				6	130	red-dmg%		3	3										scha												0	0
Impenetrable	100	1	0	40	60	40				3	130	red-mag		1	1	red-dmg		2	2						scha												0	0
Impregnable	100	1	0	50		50				2	130	red-mag		2	2	red-dmg		2	4						scha												0	0
Impervious	100	1	0	60		60				1	130	red-mag		3	3	red-dmg		3	6						scha												0	0
Aspirant's	100	1	0	14	70	10				24	131	mana		12	22										scha												0	0
Sorcerer's	100	1	0	37		27				12	131	mana		24	37										scha												0	0
Mage's	100	1	0	55		52				6	131	mana		36	45										scha												0	0
Magical	100	1	0	14	70	10				24	131	mana%		2	2										scha												0	0
Mana Tap	100	1	0	37		27				12	131	mana%		4	4										scha												0	0
Arcane	100	1	0	55		52				6	131	mana%		6	6										scha												0	0
Wyrm's	100	1	0	40	60	40				3	131	mana		12	22	mana%		2	2						scha												0	0
Great Wyrm's	100	1	0	50		50				2	131	mana		12	30	mana%		2	4						scha												0	0
Bahamut's	100	1	0	60		60				1	131	mana		18	45	mana%		3	6						scha												0	0
Breathing	100	1	0	14	70	10				24	131	hp		10	15										scha												0	0
Living	100	1	0	37		27				12	131	hp		20	25										scha												0	0
Thriving	100	1	0	55		52				6	131	hp		30	30										scha												0	0
Heartened	100	1	0	14	70	10				24	131	hp%		2	2										scha												0	0
Invigorated	100	1	0	37		27				12	131	hp%		4	4										scha												0	0
Venerable	100	1	0	55		52				6	131	hp%		6	6										scha												0	0
Blooming	100	1	0	40	60	40				3	131	hp		10	15	hp%		2	2						scha												0	0
Lifegiving	100	1	0	50		50				2	131	hp		10	20	hp%		2	4						scha												0	0
Lifebinder's	100	1	0	60		60				1	131	hp		15	30	hp%		3	6						scha												0	0
Weathered	100	1	0	15	55	10				24	133	res-all		1	3	dmg-elem		3	6						scha												0	0
Wizened	100	1	0	40	75	40				12	133	res-all		3	5	dmg-elem		6	9						scha												0	0
Ancient	100	1	0	60		60				6	133	res-all		5	8	dmg-elem		9	12						scha												0	0
Warm	100	1	0	14	70	10				24	133	res-fire		5	5										scha												0	0
Temperate	100	1	0	37		27				12	133	res-fire		7	7										scha												0	0
Summery	100	1	0	55		52				6	133	res-fire		10	10										scha												0	0
Electric	100	1	0	14	70	10				24	133	res-ltng		5	5										scha												0	0
Voltaic	100	1	0	37		27				12	133	res-ltng		7	7										scha												0	0
Galvanic	100	1	0	55		52				6	133	res-ltng		10	10										scha												0	0
Cold	100	1	0	14	70	10				24	133	res-cold		5	5										scha												0	0
Numbing	100	1	0	37		27				12	133	res-cold		7	7										scha												0	0
Freezing	100	1	0	55		52				6	133	res-cold		10	10										scha												0	0
Poison	100	1	0	14	70	10				24	133	res-pois		5	5										scha												0	0
Toxic	100	1	0	37		27				12	133	res-pois		7	7										scha												0	0
Venom	100	1	0	55		52				6	133	res-pois		10	10										scha												0	0
Psychic	100	0	0	14	70	10				24	133	res-mag		5	5										scha												0	0
Clairvoyant	100	0	0	37		27				12	133	res-mag		7	7										scha												0	0
Prophetic	100	0	0	55		52				6	133	res-mag		10	10										scha												0	0
Uncontrolled	100	1	0	40	60	40				3	133	res-fire		3	5	res-ltng		3	5						scha												0	0
Fissured	100	1	0	50		50				2	133	res-fire		4	7	res-ltng		4	7						scha												0	0
Volcanic	100	1	0	60		60				1	133	res-fire		5	10	res-ltng		5	10						scha												0	0
Incessant	100	1	0	40	60	40				3	133	res-ltng		3	5	res-cold		3	5						scha												0	0
Unceasing	100	1	0	50		50				2	133	res-ltng		4	7	res-cold		4	7						scha												0	0
Interminable	100	1	0	60		60				1	133	res-ltng		5	10	res-cold		5	10						scha												0	0
Ambivalent	100	1	0	40	60	40				3	133	res-cold		3	5	res-fire		3	5						scha												0	0
Polarised	100	1	0	50		50				2	133	res-cold		4	7	res-fire		4	7						scha												0	0
Dichotic	100	1	0	60		60				1	133	res-cold		5	10	res-fire		5	10						scha												0	0
Regenerating	100	1	0	14	70	10				24	134	regen		7	10										scha												0	0
Reconstructing	100	1	0	37	75	27				12	134	regen		15	20										scha												0	0
Recreating	100	1	0	55		52				6	134	regen		30	40										scha												0	0
Inspiring	100	1	0	14	70	10				24	134	regen-mana		5	15										scha												0	0
Elated	100	1	0	37	75	27				12	134	regen-mana		10	20										scha												0	0
Exhilirating	100	1	0	55		52				6	134	regen-mana		20	30										scha												0	0
Energized	100	1	0	40		40				3	134	regen-mana		10	25	regen		5	8						scha												0	0
Thrilling	100	1	0	50		50				2	134	regen-mana		15	35	regen		8	12						scha												0	0
Breathtaking	100	1	0	60		60				1	134	regen-mana		20	45	regen		12	20						scha												0	0
Refreshing	100	1	0	14	70	10				24	134	mana-kill		1	3										scha												0	0
Recharging	100	1	0	37	75	27				12	134	mana-kill		2	4										scha												0	0
Rejuvinating	100	1	0	55		52				6	134	mana-kill		3	5										scha												0	0
Leeching	100	1	0	14	70	10				24	134	heal-kill		1	3										scha												0	0
Parasitic	100	1	0	37	75	27				12	134	heal-kill		2	4										scha												0	0
Bloodsucking	100	1	0	55		52				6	134	heal-kill		3	5										scha												0	0
Consuming	100	1	0	40	25	40				3	134	mana-kill		1	2	heal-kill		1	2						scha												0	0
Overflowing	100	1	0	50	45	50				2	134	mana-kill		1	3	heal-kill		1	3						scha												0	0
Overwhelming	100	1	0	60		60				1	134	mana-kill		2	4	heal-kill		2	4						scha												0	0
Fiendish	100	1	0	14	55	10				18	134	lifesteal		2	2										scha												0	0
Malignant	100	1	0	37		27				8	134	lifesteal		3	3										scha												0	0
Vampiric	100	1	0	55		52				4	134	lifesteal		4	4										scha												0	0
Hector	100	1	0	61	35	61				3	134	mana-kill		1	1	heal-kill		1	1						scha												0	0
Achilles	100	1	0	71	65	71				2	134	mana-kill		2	2	heal-kill		2	2						scha												0	0
Hercules	100	1	0	81		81				1	134	mana-kill		3	3	heal-kill		3	3						scha												0	0
Retain	100	1	0	10		10				3	134	addxp		10	10										scha												0	0
Memorize	100	1	0	50		45				3	134	addxp		10	10										scha												0	0
Master	100	1	0	81		80				3	134	addxp		15	15										scha												0	0
Snowflake	100	1	1	25	30	18				6	137	cold-len		25	25	cold-min		6	9	cold-max		19	30	lblu	weap	circ						wand	orb				0	0
Shivering	100	1	1	35	40	26				4	137	cold-len		50	50	cold-min		10	15	cold-max		31	45	lblu	weap	circ						wand	orb				0	0
Boreal	100	1	1	50		40				2	137	cold-len		75	75	cold-min		16	23	cold-max		46	90	cblu	weap	circ						wand	orb				0	0
Hibernal	100	1	1	70		60				2	137	cold-len		100	100	cold-min		24	45	cold-max		91	140	cblu	weap							wand	orb				0	0
Snowflake	100	1	1	9	20	6				24	137	cold-len		25	25	cold-min		2	4	cold-max		4	5		lcha												0	0
Shivering	100	1	0	15	45	11				24	137	cold-len		25	25	cold-min		4	6	cold-max		6	8		lcha												0	0
Boreal	100	1	0	30		22				12	137	cold-len		25	25	cold-min		6	8	cold-max		10	15		lcha												0	0
Boreal	100	1	1	30		22				12	137	cold-len		25	25	cold-min		8	10	cold-max		12	18		lcha												0	0
Boreal	100	1	1	30		22				6	137	cold-len		25	25	cold-min		12	14	cold-max		20	25		lcha												0	0
Ember	100	1	1	25	30	18				6	138	fire-min		16	25	fire-max		31	60					dred	weap	circ						wand	orb				0	0
Smoldering	100	1	1	35	40	26				4	138	fire-min		26	50	fire-max		61	90					dred	weap	circ						wand	orb				0	0
Smoking	100	1	1	47		37				2	138	fire-min		51	80	fire-max		91	130					dred	weap	circ						wand	orb				0	0
Flaming	100	1	1	61		51				2	138	fire-min		81	120	fire-max		131	180					dred	weap							wand	orb				0	0
Scorching	100	1	1	77		67				2	138	fire-min		121	170	fire-max		181	240					dred	weap							wand	orb				0	0
Ember	100	1	0	5	45	3				24	138	fire-min		2	4	fire-max		6	8						lcha												0	0
Smoldering	100	1	0	15	55	11				12	138	fire-min		4	6	fire-max		10	15						lcha												0	0
Smoking	100	1	1	28		21				12	138	fire-min		6	8	fire-max		12	18						lcha												0	0
Flaming	100	1	1	43		35				6	138	fire-min		10	15	fire-max		20	25						lcha												0	0
Static	100	1	1	25	30	18				6	139	ltng-min		1	1	ltng-max		49	120					lyel	weap	circ						wand	orb				0	0
Glowing	100	1	1	34	40	25				4	139	ltng-min		1	1	ltng-max		121	180					lyel	weap	circ						wand	orb				0	0
Buzzing	100	1	1	46		36				2	139	ltng-min		1	1	ltng-max		181	260					lyel	weap	circ						wand	orb				0	0
Arcing	100	1	1	60		50				2	139	ltng-min		1	1	ltng-max		261	360					lyel	weap							wand	orb				0	0
Shocking	100	1	1	76		66				2	139	ltng-min		1	1	ltng-max		361	480					lyel	weap							wand	orb				0	0
Static	100	1	0	7	20	5				24	139	ltng-min		2	4	ltng-max		6	8						lcha												0	0
Glowing	100	1	0	14	45	10				12	139	ltng-min		4	6	ltng-max		10	15						lcha												0	0
Arcing	100	1	1	29		21				12	139	ltng-min		6	8	ltng-max		12	18						lcha												0	0
Shocking	100	1	1	44		36				6	139	ltng-min		10	15	ltng-max		20	25						lcha												0	0
Septic	100	1	1	1	30	1				6	140	dmg-pois	50	31	31									dgrn	weap	circ						wand	orb				0	0
Envenomed	100	1	1	10	40	7				4	140	dmg-pois	75	41	41									dgrn	weap	circ						wand	orb				0	0
Corosive	100	1	1	20		15				2	140	dmg-pois	100	205	205									dgrn	weap	circ						wand	orb				0	0
Toxic	100	1	1	35		26				2	140	dmg-pois	125	308	308									dgrn	weap							wand	orb				0	0
Pestilent	100	1	1	50		37				2	140	dmg-pois	150	470	470									dgrn	weap							wand	orb				0	0
Septic	100	1	0	10	20	1				24	140	dmg-pois	75	220	280										lcha												0	0
Envenomed	100	1	0	25	45	9				12	140	dmg-pois	75	280	360										lcha												0	0
Toxic	100	1	1	40		20				12	140	dmg-pois	100	360	480										lcha												0	0
Pestilent	100	1	1	55		34				6	140	dmg-pois	125	480	560										lcha												0	0
Compact	100	1	1	1		1				12	141	stack		20	40										thro												0	0
Thin	100	1	1	17		12				10	141	stack		41	80										thro												0	0
Dense	100	1	1	38		30				8	141	stack		81	120										thro												0	0
Avatar	100	1	0	45	40	45				6	141	dmg-elem		10	20										lcha												0	0
Avatar	100	1	1	65		65				6	141	dmg-elem		20	40										lcha												0	0
Avatar	100	1	1	85		85				6	141	dmg-elem		40	60										lcha												0	0
Consecrated	100	1	1	1	30	1				8	142	att-undead		25	75	dmg-undead		25	75						weap							wand	orb				0	0
Pure	100	1	1	15	60	11				6	142	att-undead		76	175	dmg-undead		76	125					lgld	weap							wand	orb				0	0
Sacred	100	1	1	25		18				4	142	att-undead		175	250	dmg-undead		126	200					lgld	weap							wand	orb				0	0
Hallowed	100	1	1	35		27				2	142	att-undead		251	325	dmg-undead		201	275					lgld	weap							wand	orb				0	0
Divine	100	1	1	45		37				2	142	att-undead		326	450	dmg-undead		276	350					lgld	weap							wand	orb				0	0
Pearl	100	1	1	18		13				2	142	att-undead		25	50	dmg-undead		25	50						jewl												0	0
Hulking	100	0	0	45	40	45				6	143	dmg-norm		10	20										lcha												0	0
Hulking	100	0	1	65		65				6	143	dmg-norm		20	40										lcha												0	0
Hulking	100	0	1	85		85				6	143	dmg-norm		40	60										lcha												0	0
Precise1	100	1	1	20	40	15				8	200	att%		5	9										weap	glov											0	0
Precise1	100	1	1	40	70	30				6	200	att%		10	14										weap	glov											0	0
Fastidious1	100	1	1	55		45				4	200	att%		15	19										weap	glov											0	0
Meticulous1	100	1	1	70		60				4	200	att%		20	24										weap	glov											0	0
Veracious1	100	1	1	85		75				2	200	att%		25	35										weap	glov											0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	6	35										amul	circ	abow	ajav	bow								0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	6	35										amul	circ	abow	ajav	bow								0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	5	6	35										amul	circ	abow	ajav	bow								0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	6	35										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	6	35										belt	ring	glov										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	4	6	35										belt	ring	glov										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	96	125										amul	circ	ashd										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	96	125										amul	circ	ashd										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	5	96	125										amul	circ	ashd										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	96	125										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	96	125										belt	ring	glov										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	4	96	125										belt	ring	glov										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	66	95										amul	circ	head										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	66	95										amul	circ	head										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	5	66	95										amul	circ	head										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	66	95										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	66	95										belt	ring	glov										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	4	66	95										belt	ring	glov										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	36	65										amul	circ	orb										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	36	65										amul	circ	orb										0	0
gnostics1	100	1	1	85		80				4	201	skill-rand	5	36	65										amul	circ	orb										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	36	65										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	36	65										belt	ring	glov										0	0
gnostics1	100	1	1	85		80				4	201	skill-rand	4	36	65										belt	ring	glov										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	126	155										amul	circ	phlm										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	126	155										amul	circ	phlm										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	5	126	155										amul	circ	phlm										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	126	155										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	126	155										belt	ring	glov										0	0
gnostics1	100	1	1	85		80				4	201	skill-rand	4	126	155										belt	ring	glov										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	221	250										amul	circ	pelt										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	221	250										amul	circ	pelt										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	5	221	250										amul	circ	pelt										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	221	250										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	221	250										belt	ring	glov										0	0
gnostics1	100	1	1	85		80				4	201	skill-rand	4	221	250										belt	ring	glov										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	3	251	280										amul	circ	h2h										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	4	251	280										amul	circ	h2h										0	0
gnostics1	100	1	1	85		75				4	201	skill-rand	5	251	280										amul	circ	h2h										0	0
gnostics1	100	1	1	55	70	50				4	201	skill-rand	2	251	280										belt	ring	glov										0	0
gnostics1	100	1	1	75		65				4	201	skill-rand	3	251	280										belt	ring	glov										0	0
gnostics1	100	1	1	85		80				4	201	skill-rand	4	251	280										belt	ring	glov										0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	6	35										jewl												0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	96	125										jewl												0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	66	95										jewl												0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	36	65										jewl												0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	126	155										jewl												0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	221	250										jewl												0	0
gnostics1	100	1		80		55				5	201	skill-rand	2	251	280										jewl												0	0
Impacting1	100	1	1	18	49	15				4	202	crush		5	10										glov												0	0
Fracturing1	100	1	1	45		40				4	202	crush		11	15										glov												0	0
Crushing1	100	1	1	70		63				4	202	crush		16	20										glov												0	0
Deadly	100	1	1	18	49	15				4	202	deadly		5	10										glov												0	0
Lethal	100	1	1	45		40				4	202	deadly		11	15										glov												0	0
Fatal	100	1	1	70		63				4	202	deadly		16	20										glov												0	0
Elemental1	100	1	1	24	50	23				3	203	dmg-elem	50	1	20										weap							orb	wand				0	0
Elemental1	100	1	1	49		44				3	203	dmg-elem	75	21	50										weap							orb	wand				0	0
Elemental1	100	1	1	68		63				2	203	dmg-elem	100	51	125										weap							orb	wand				0	0
Elemental1	100	1	1	80		77				1	203	dmg-elem	125	64	200										weap							orb	wand				0	0
Loremaster's1	100	1	1	19	25	14				6	204	addxp		5	5										weap	armo	shld	amul	ring								0	0
Loremaster's1	100	1	1	33	30	27				4	204	addxp		8	8										weap	armo	shld	amul	ring								0	0
Sage's	100	1	1	51	45	46				4	204	addxp		5	10										weap	armo	shld	amul	ring								0	0
Sage's	100	1	1	74	60	68				2	204	addxp		10	10										ring	amul	circ										0	0
Master Sage's	100	1	1	87		81				2	204	addxp/lvl		3	6										amul												0	0
Deadly	100	1	1	4	25	7				4	205	kick		1	1										boot												0	0
Deadly	100	1	1	15	30	11				4	205	kick		2	2										boot												0	0
Brutal	100	1	1	28	45	20				4	205	kick		3	4										boot												0	0
Brutal	100	1	1	39	60	32				4	205	kick		5	6										boot												0	0
Savage	100	1	1	51		43				4	205	kick		7	8										boot												0	0
Savage	100	1	1	64		52				4	205	kick		9	10										boot												0	0
Bronze-Wrought	100	1	1	7	25	1				4	206	dmg%		10	15	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	100	1	1	15	30	4				4	206	dmg%		16	25	dur		6	10					lgry	weap							orb	wand				0	0
Steel-Wrought	100	1	1	26	45	9				4	206	dmg%		26	35	dur		11	15					lgry	weap							orb	wand				0	0
Silver-Wrought	100	1	1	35	60	18				4	206	dmg%		36	45	dur		16	20					lgry	weap							orb	wand				0	0
Platimum-Wrought	100	1	1	47		30				4	206	dmg%		46	55	dur		21	30					lgry	weap							orb	wand				0	0
Titanium-Wrought	100	1	1	61		45				4	206	dmg%		56	65	dur		31	45					lgry	weap							orb	wand				0	0
Mithril-Wrought	100	1	1	73		55				4	206	dmg%		66	80	dur		46	59					lgry	weap							orb	wand				0	0
Adamantine-Wrought	100	1	1	87		65				4	206	dmg%		81	100	dur		60	75					lgry	weap							orb	wand				0	0
Bronze-Wrought	100	1	1	7	25	1				4	206	ac%		3	5	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	100	1	1	15	30	4				4	206	ac%		6	9	dur		6	10					lgry	armo	shld											0	0
Steel-Wrought	100	1	1	26	45	9				4	206	ac%		10	15	dur		11	15					lgry	armo	shld											0	0
Silver-Wrought	100	1	1	35	60	18				4	206	ac%		16	20	dur		16	20					lgry	armo	shld											0	0
Platimum-Wrought	100	1	1	47		30				4	206	ac%		21	30	dur		21	30					lgry	armo	shld											0	0
Titanium-Wrought	100	1	1	61		45				4	206	ac%		31	40	dur		31	45					lgry	armo	shld											0	0
Mithril-Wrought	100	1	1	73		55				4	206	ac%		41	50	dur		46	59					lgry	armo	shld											0	0
Adamantine-Wrought	100	1	1	87		65				4	206	ac%		51	75	dur		60	75					lgry	armo	shld											0	0
Pyromaniac's2	100	1	1	33	45	33				2	209	pierce-fire		3	5									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	55		55				2	209	pierce-fire		6	9									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	77		77				2	209	pierce-fire		10	12									cred	wand	orb	staf										0	0
Frost Wyrm's2	100	1	1	33	45	33				2	209	pierce-cold		3	5									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	55		55				2	209	pierce-cold		6	9									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	77		77				2	209	pierce-cold		10	12									cblu	wand	orb	staf										0	0
Zeus's2	100	1	1	33	45	33				2	209	pierce-ltng		3	5									lyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	55		55				2	209	pierce-ltng		6	9									lyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	77		77				2	209	pierce-ltng		10	12									lyel	wand	orb	staf										0	0
Manticore's2	100	1	1	33	45	33				2	209	pierce-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	55		55				2	209	pierce-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	77		77				2	209	pierce-pois		10	12									dgrn	wand	staf											0	0
Pyromaniac's2	100	1	1	33	45	33				2	209	extra-fire		3	5									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	55		55				2	209	extra-fire		6	9									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	77		77				2	209	extra-fire		10	12									dred	wand	orb	staf										0	0
Frost Wyrm's2	100	1	1	33	45	33				2	209	extra-cold		3	5									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	55		55				2	209	extra-cold		6	9									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	77		77				2	209	extra-cold		10	12									dblu	wand	orb	staf										0	0
Zeus's2	100	1	1	33	45	33				2	209	extra-ltng		3	5									dyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	55		55				2	209	extra-ltng		6	9									dyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	77		77				2	209	extra-ltng		10	12									dyel	wand	orb	staf										0	0
Manticore's2	100	1	1	33	45	33				2	209	extra-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	55		55				2	209	extra-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	77		77				2	209	extra-pois		10	12									dgrn	wand	staf											0	0
Prickly	100	1	0	24	70	15				12	210	thorns		12	20										mcha												0	0
Barbed	100	1	0	50		45				8	210	thorns		25	35										mcha												0	0
Porcupine	100	1	0	65		60				2	210	thorns		50	75										mcha												0	0
Heartened	100	1	0	24	70	15				6	211	move2		3	5										mcha												0	0
Heartened	100	1	0	24	70	15				6	211	balance2		3	5										mcha												0	0
Heartened	100	1	0	24	70	15				6	211	block2		3	5										mcha												0	0
Strengthened1	100	1	0	50		45				5	211	move2		5	7										mcha												0	0
Strengthened1	100	1	0	50		45				5	211	balance2		5	7										mcha												0	0
Strengthened1	100	1	0	50		45				5	211	block2		5	7										mcha												0	0
Bolstered	100	1	0	65		60				2	211	move2		7	10										mcha												0	0
Bolstered	100	1	0	65		60				2	211	balance2		7	10										mcha												0	0
Bolstered	100	1	0	65		60				2	211	block2		7	10										mcha												0	0
Onslaught	100	1	0	24	70	18				6	212	swing2		3	5										mcha												0	0
Incanting	100	1	0	24	70	18				6	212	cast2		3	5										mcha												0	0
Deadly	100	1	0	24	70	18				6	212	deadly		3	5										mcha												0	0
Wounding	100	1	0	24	70	18				6	212	openwounds		3	5										mcha												0	0
Crushing1	100	1	0	24	70	18				6	212	crush		3	5										mcha												0	0
Piercing	100	1	0	24	70	18				6	212	pierce		3	5										mcha												0	0
Onslaught	100	1	0	55		50				5	212	swing2		5	7										mcha												0	0
Incanting	100	1	0	55		50				5	212	cast2		5	7										mcha												0	0
Deadly	100	1	0	55		50				5	212	deadly		5	7										mcha												0	0
Wounding	100	1	0	55		50				5	212	openwounds		5	7										mcha												0	0
Crushing1	100	1	0	55		50				5	212	crush		5	7										mcha												0	0
Piercing	100	1	0	55		50				5	212	pierce		5	7										mcha												0	0
Onslaught	100	1	0	65		60				2	212	swing2		7	10										mcha												0	0
Incanting	100	1	0	65		60				2	212	cast2		7	10										mcha												0	0
Deadly	100	1	0	65		60				2	212	deadly		7	10										mcha												0	0
Wounding	100	1	0	65		60				2	212	openwounds		7	10										mcha												0	0
Crushing1	100	1	0	65		60				2	212	crush		7	10										mcha												0	0
Piercing	100	1	0	65		60				2	212	pierce		7	10										mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	6	35	dex		2	3	vit		2	3	oran	mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	96	125	str		2	3	vit		2	3	dyel	mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	66	95	enr		2	3	vit		2	3	bwht	mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	36	65	enr		2	3	vit		2	3	cblu	mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	126	155	str		2	3	vit		2	3	dred	mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	221	250	dex		2	3	vit		2	3	dgrn	mcha												0	0
Apprentice	100	1	0	25		20				3	213	skill-rand	1	251	280	dex		2	3	vit		2	3	blac	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	6	35	dex		4	6	vit		4	6	oran	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	96	125	str		4	6	vit		4	6	dyel	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	66	95	enr		4	6	vit		4	6	bwht	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	36	65	enr		4	6	vit		4	6	cblu	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	126	155	str		4	6	vit		4	6	dred	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	221	250	dex		4	6	vit		4	6	dgrn	mcha												0	0
Adept	100	1	0	55		50				2	213	skill-rand	2	251	280	dex		4	6	vit		4	6	blac	mcha												0	0
Matriarchal	100	1	0	81		80				1	213	skill-rand	3	6	35	dex		8	10	vit		8	10	oran	mcha												0	0
Templar	100	1	0	81		80				1	213	skill-rand	3	96	125	str		8	10	vit		8	10	dyel	mcha												0	0
Archlich	100	1	0	81		80				1	213	skill-rand	3	66	95	enr		8	10	vit		8	10	bwht	mcha												0	0
Guardian's	100	1	0	81		80				1	213	skill-rand	3	36	65	enr		8	10	vit		8	10	cblu	mcha												0	0
Battlemaster	100	1	0	81		80				1	213	skill-rand	3	126	155	str		8	10	vit		8	10	dred	mcha												0	0
Cenarion	100	1	0	81		80				1	213	skill-rand	3	221	250	dex		8	10	vit		8	10	dgrn	mcha												0	0
Shadowed	100	1	0	81		80				1	213	skill-rand	3	251	280	dex		8	10	vit		8	10	blac	mcha												0	0
Cataclysm	100	1	0	81		80				2	214	pierce-fire		3	5										mcha												0	0
Cataclysm	100	1	0	81		80				2	214	pierce-ltng		3	5										mcha												0	0
Cataclysm	100	1	0	81		80				2	214	pierce-cold		3	5										mcha												0	0
Cataclysm	100	1	0	81		80				2	214	pierce-pois		3	5										mcha												0	0
Gaian	100	1	0	81		80				2	215	extra-fire		3	5										mcha												0	0
Gaian	100	1	0	81		80				2	215	extra-ltng		3	5										mcha												0	0
Gaian	100	1	0	81		80				2	215	extra-cold		3	5										mcha												0	0
Gaian	100	1	0	81		80				2	215	extra-pois		3	5										mcha												0	0
Aureole	100	1	1	48		26				2	207	aura	98	1	3									lgry	tors	scep											0	0
