Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Fortuitous		偶然	寻宝11%-15%	1	1		12		8				4	114	mag%		22	30									lred	ring	amul	circ										0	0
Emerald		祖母绿	寻宝3%-7%	100	1	1	16		12				4	114	mag%		5	12									lred	jewl												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	1		1				4	115	mana		4	10									lred	lcha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	7		5				4	115	mana		12	19									lred	lcha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	13		9				4	115	mana		21	30									lred	lcha												0	0
Snake's		毒蛇	法力21-26	100	1	1	19		14				4	115	mana		31	39									lred	lcha												0	0
Snake's		毒蛇	法力21-26	100	1	1	25		18				4	115	mana		40	49									lred	lcha												0	0
Snake's		毒蛇	法力21-26	100	1	1	31		23				4	115	mana		51	58									lred	lcha												0	0
Serpent's		海蛇	法力40-46	100	1	1	37		29				4	115	mana		60	69									lred	lcha												0	0
Serpent's		海蛇	法力40-46	100	1	1	43		35				4	115	mana		70	78									lred	lcha												0	0
Serpent's		海蛇	法力40-46	100	1	1	49		41				4	115	mana		79	88									lred	lcha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	1		1				4	115	mana		2	5									lred	mcha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	9		6				4	115	mana		6	9									lred	mcha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	17		12				4	115	mana		9	15									lred	mcha												0	0
Snake's		毒蛇	法力21-26	100	1	1	25		18				4	115	mana		15	23									lred	mcha												0	0
Snake's		毒蛇	法力21-26	100	1	1	33		25				4	115	mana		22	29									lred	mcha												0	0
Serpent's		海蛇	法力40-46	100	1	1	41		33				4	115	mana		28	37									lred	mcha												0	0
Serpent's		海蛇	法力40-46	100	1	1	49		41				4	115	mana		36	44									lred	mcha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	16		12				4	115	mana		1	3									lred	scha												0	0
Lizard's		蜥蜴	法力3-7	100	1	1	16		12				4	115	mana		3	10									lred	scha												0	0
Snake's		毒蛇	法力21-26	100	1	1	32		24				4	115	mana		9	18									lred	scha												0	0
Serpent's		海蛇	法力40-46	100	1		48		40				4	115	mana		15	25									lred	scha												0	0
Lizard's		蜥蜴	法力3-7	1	1	1	3		2				4	115	mana		4	7									lred	armo	ring	amul	rod	orb			boot	glov				0	0
Snake's		毒蛇	法力21-26	1	1	1	6		4				4	115	mana		5	10									lred	shld	rod	belt	ring	amul	circ							0	0
Serpent's		海蛇	法力40-46	1	1	1	14		10				3	115	mana		11	20									lred	shld	rod	belt	ring	amul	circ							0	0
Serpent's		海蛇	法力40-46	1	1	1	37		27				2	115	mana		16	30									lred	tors	boot	glov	weap	orb			rod					0	0
Drake's		蜉蝣	法力21-30	1	1	1	20		15				2	115	mana		31	45									lred	rod	ring	amul	orb	circ								0	0
Dragon's		龙	法力31-40	1	1	1	24		18				2	115	mana		46	60									lred	rod	ring	amul	orb	circ								0	0
Dragon's		龙	法力31-40	1	1	1	52		39				2	115	mana		46	60									lred	tors	boot	glov										0	0
Wyrm's		飞龙	法力41-60	1	1	1	30		22				2	115	mana		61	90									lred	rod	ring	amul	orb	circ								0	0
Great Wyrm's		巨飞龙	法力61-90	100	1	1	37		29				2	115	mana		91	135									lred	rod	ring	amul	orb	circ								0	0
Bahamut's		巴哈姆特	法力91-120	100	1		45		37				2	115	mana		136	180									lred	rod	ring	amul	orb	circ								0	0
Zircon		锆石	法力5-10	100	1	1	3	55	2				2	115	mana		10	20									lred	jewl												0	0
Jacinth		红锆石	法力11-15	100	1	1	17		12				2	115	mana		22	30									lred	jewl												0	0
Turquoise		绿松石	法力16-20	100	1	1	29		21				2	115	mana		32	40									lred	jewl													
Shimmering		闪耀	全抗3-6	100	1		8	13	6				1	116	res-all		3	6									lred	lcha												1280	500
Shimmering		闪耀	全抗3-6	100	1		14	34	10				1	116	res-all		8	12									lred	lcha												1280	1500
Shimmering		闪耀	全抗3-6	100	1	1	35		27				1	116	res-all		13	15									lred	lcha												1280	5000
Shimmering		闪耀	全抗3-6	100	1		17	33	12				1	116	res-all		3	5									lred	mcha												1280	1500
Shimmering		闪耀	全抗3-6	100	1		34		26				1	116	res-all		6	8									lred	mcha												1280	5000
Shimmering		闪耀	全抗3-6	100	1		33		25				1	116	res-all		3	5									lred	scha												1280	10000
Shimmering		闪耀	全抗3-6	100	1	1	6	30	4				5	116	res-all		3	7									lred	shld	tors											1280	500
Rainbow		彩虹	全抗8-11	100	1	1	18	45	13				5	116	res-all		8	11									lred	shld	tors											1280	2000
Scintillating		闪闪发光	全抗12-15	100	1	1	28	60	21				5	116	res-all		12	15									lred	shld	tors											1280	4000
Prismatic		棱镜	全抗16-20	1	1	1	39		31				4	116	res-all		16	20									lred	shld	tors											1280	8000
Chromatic		多彩	全抗21-30	100	1	1	50		42				4	116	res-all		21	30									lred	shld	tors											1280	16000
Shimmering		闪耀	全抗3-6	100	1	1	8	30	6				5	116	res-all		3	7									lred	amul	circ											1280	3000
Rainbow		彩虹	全抗8-11	100	1	1	21	45	15				5	116	res-all		8	11									lred	amul	circ											1280	6000
Scintillating		闪闪发光	全抗12-15	100	1	1	34	60	25				5	116	res-all		12	15									lred	amul	circ											1280	12000
Prismatic		棱镜	全抗16-20	1	1	1	42		31				4	116	res-all		16	20									lred	amul	circ											1280	24000
Chromatic		多彩	全抗21-30	100	1	1	55		41				3	116	res-all		21	30									lred	amul	circ											1280	32000
Shimmering		闪耀	全抗3-6	100	1	1	45	45	37				3	116	res-all		3	7									lred	ring												1280	4000
Rainbow		彩虹	全抗8-11	100	1	1	56	65	48				2	116	res-all		8	11									lred	ring												1280	8000
Scintillating		闪闪发光	全抗12-15	100	1		67		59				2	116	res-all		12	15									lred	ring												1280	16000
Shimmering		闪耀	全抗3-6	100	1	1	16		12				1	116	res-all		5	10									lred	jewl												1280	3000
Scintillating		闪闪发光	全抗12-15	100	1		34		26				1	116	res-all		11	15									lred	jewl												1280	8000
Azure		天青	冰抗7-15	100	1	1	1	45	1				2	117	res-cold		7	15									lred	lcha												0	0
Lapis		碧蓝	冰抗16-20	100	1	1	10	65	7				2	117	res-cold		16	20									lred	lcha												0	0
Cobalt		钴	冰抗21-25	100	1	1	20		15				2	117	res-cold		21	25									lred	lcha												0	0
Sapphire		蔚蓝	冰抗26-30	100	1		30		22				2	117	res-cold		26	30									lred	lcha												0	0
Azure		天青	冰抗7-15	100	1	1	1	45	1				2	117	res-cold		4	7									lred	mcha												0	0
Lapis		碧蓝	冰抗16-20	100	1	1	16	65	12				2	117	res-cold		8	10									lred	mcha												0	0
Cobalt		钴	冰抗21-25	100	1	1	25		18				2	117	res-cold		11	12									lred	mcha												0	0
Sapphire		蔚蓝	冰抗26-30	100	1		35		27				2	117	res-cold		13	15									lred	mcha												0	0
Azure		天青	冰抗7-15	100	1	1	1	45	1				2	117	res-cold		3	5									lred	scha												0	0
Lapis		碧蓝	冰抗16-20	100	1	1	14	65	10				2	117	res-cold		6	7									lred	scha												0	0
Cobalt		钴	冰抗21-25	100	1	1	27		20				2	117	res-cold		8	9									lred	scha												0	0
Sapphire		蔚蓝	冰抗26-30	100	1		40		32				2	117	res-cold		10	11									lred	scha												0	0
Azure		天青	冰抗7-15	1	1	1	5	45	3				2	117	res-cold		5	10									lred	armo	rod	ring	amul	orb	circ							0	0
Lapis		碧蓝	冰抗16-20	1	1	1	12	65	9				4	117	res-cold		11	20									lred	armo	ring	amul	orb	circ								0	0
Lapis		碧蓝	冰抗16-20	1	1	1	35		26				2	117	res-cold		11	20									lred	rod							orb					0	0
Cobalt		钴	冰抗21-25	1	1	1	18		13				3	117	res-cold		21	30									lred	armo	ring	amul	orb	circ								0	0
Cobalt		钴	冰抗21-25	1	1	1	55		41				2	117	res-cold		21	30									lred	rod							orb					0	0
Sapphire		蔚蓝	冰抗26-30	1	1	1	25		18				3	117	res-cold		31	40									lred	rod	boot	amul	orb	circ								0	0
Lapis Lazuli		青金石	冰抗5-15	100	1	1	2	45	1				4	117	res-cold		5	15									lred	jewl												0	0
Sapphire		蔚蓝	冰抗26-30	100	1	1	19		14				4	117	res-cold		16	30									lred	jewl												0	0
Crimson		枣红	最小伤害5-8	100	1	1	1	45	1				2	118	res-fire		7	15									lred	lcha												0	0
Russet		赤褐	火抗16-20	100	1	1	10	65	7				2	118	res-fire		16	20									lred	lcha												0	0
Garnet		深红	火抗21-25	100	1	1	20		15				2	118	res-fire		21	25									lred	lcha												0	0
Ruby		红宝石	伤害31%-40%	100	1		30		22				2	118	res-fire		26	30									lred	lcha												0	0
Crimson		枣红	最小伤害5-8	100	1	1	1	45	1				2	118	res-fire		4	7									lred	mcha												0	0
Russet		赤褐	火抗16-20	100	1	1	16	65	12				2	118	res-fire		8	10									lred	mcha												0	0
Garnet		深红	火抗21-25	100	1	1	25		18				2	118	res-fire		11	12									lred	mcha												0	0
Ruby		红宝石	伤害31%-40%	100	1		35		27				2	118	res-fire		13	15									lred	mcha												0	0
Crimson		枣红	最小伤害5-8	100	1	1	1	45	1				2	118	res-fire		3	5									lred	scha												0	0
Russet		赤褐	火抗16-20	100	1	1	14		10				2	118	res-fire		6	7									lred	scha												0	0
Garnet		深红	火抗21-25	100	1		27		20				2	118	res-fire		8	9									lred	scha												0	0
Ruby		红宝石	伤害31%-40%	100	1	1	40		32				2	118	res-fire		10	11									lred	scha												0	0
Russet		赤褐	火抗16-20	1	1	1	12	45	9				4	118	res-fire		11	20									lred	armo	ring	amul	orb	circ								0	0
Russet		赤褐	火抗16-20	1	1	1	35	65	26				1	118	res-fire		11	20									lred	rod							orb					0	0
Garnet		深红	火抗21-25	1	1	1	18		13				3	118	res-fire		21	30									lred	armo	ring	amul	orb	circ								0	0
Garnet		深红	火抗21-25	1	1	1	55		41				1	118	res-fire		21	30									lred	rod							orb					0	0
Ruby		红宝石	伤害31%-40%	1	1	1	25		18				3	118	res-fire		31	40									lred	rod	boot	amul	orb	circ								0	0
Garnet		深红	火抗21-25	100	1	1	2		1				4	117	res-fire		5	15									lred	jewl												0	0
Ruby		红宝石	伤害31%-40%	100	1	1	18		13				4	117	res-fire		16	30									lred	jewl												0	0
Tangerine		红柑	电抗7-15	100	1	1	1	45	1				2	119	res-ltng		7	15									lred	lcha												0	0
Ocher		赭黄	电抗16-20	100	1	1	10	65	7				2	119	res-ltng		16	20									lred	lcha												0	0
Coral		珊瑚	电抗21-25	100	1	1	20		15				2	119	res-ltng		21	25									lred	lcha												0	0
Amber		琥珀	电抗26-30	100	1		30		22				2	119	res-ltng		26	30									lred	lcha												0	0
Tangerine		红柑	电抗7-15	100	1	1	1	45	1				2	119	res-ltng		4	7									lred	mcha												0	0
Ocher		赭黄	电抗16-20	100	1	1	16	65	12				2	119	res-ltng		8	10									lred	mcha												0	0
Coral		珊瑚	电抗21-25	100	1	1	25		18				2	119	res-ltng		11	12									lred	mcha												0	0
Amber		琥珀	电抗26-30	100	1		35		27				2	119	res-ltng		13	15									lred	mcha												0	0
Tangerine		红柑	电抗7-15	100	1	1	1	45	1				2	119	res-ltng		3	5									lred	scha												0	0
Ocher		赭黄	电抗16-20	100	1	1	14		10				2	119	res-ltng		6	7									lred	scha												0	0
Coral		珊瑚	电抗21-25	100	1	1	27		20				2	119	res-ltng		8	9									lred	scha												0	0
Amber		琥珀	电抗26-30	100	1		40		32				2	119	res-ltng		10	11									lred	scha												0	0
Tangerine		红柑	电抗7-15	1	1	1	5	45	3				4	119	res-ltng		5	10									lred	armo	rod	ring	amul	orb	circ							0	0
Ocher		赭黄	电抗16-20	1	1	1	12	65	9				4	119	res-ltng		11	20									lred	armo	ring	amul	orb	circ								0	0
Ocher		赭黄	电抗16-20	1	1	1	35		26				1	119	res-ltng		11	20									lred	rod							orb					0	0
Coral		珊瑚	电抗21-25	1	1	1	18		13				3	119	res-ltng		21	30									lred	armo	ring	amul	orb	circ								0	0
Coral		珊瑚	电抗21-25	1	1	1	55		41				1	119	res-ltng		21	30									lred	rod							orb					0	0
Amber		琥珀	电抗26-30	1	1	1	25		18				3	119	res-ltng		31	40									lred	rod	boot	amul	orb	circ								0	0
Camphor		樟脑	电抗5-15	100	1	1	2	45	1				4	117	res-ltng		5	15									lred	jewl												0	0
Ambergris		龙涎香	电抗16-30	100	1	1	19		14				4	117	res-ltng		16	30									lred	jewl												0	0
Beryl		海蓝	毒抗7-15	100	1	1	1	45	1				2	120	res-pois		7	15									lred	lcha												0	0
Viridian		铬绿	毒抗16-20	100	1	1	10		7				2	120	res-pois		16	20									lred	lcha												0	0
Jade		翠绿	毒抗21-25	100	1	1	20		15				2	120	res-pois		21	25									lred	lcha												0	0
Emerald		祖母绿	寻宝3%-7%	100	1		30		22				2	120	res-pois		26	30									lred	lcha												0	0
Beryl		海蓝	毒抗7-15	100	1	1	1	45	1				2	120	res-pois		4	7									lred	mcha												0	0
Viridian		铬绿	毒抗16-20	100	1	1	16	65	12				2	120	res-pois		8	10									lred	mcha												0	0
Jade		翠绿	毒抗21-25	100	1	1	25		18				2	120	res-pois		11	12									lred	mcha												0	0
Emerald		祖母绿	寻宝3%-7%	100	1		35		27				2	120	res-pois		13	15									lred	mcha												0	0
Beryl		海蓝	毒抗7-15	100	1	1	1	45	1				2	120	res-pois		3	5									lred	scha												0	0
Viridian		铬绿	毒抗16-20	100	1	1	14	65	10				2	120	res-pois		6	7									lred	scha												0	0
Jade		翠绿	毒抗21-25	100	1	1	27		20				2	120	res-pois		8	9									lred	scha												0	0
Emerald		祖母绿	寻宝3%-7%	100	1		40		32				2	120	res-pois		10	11									lred	scha												0	0
Beryl		海蓝	毒抗7-15	1	1	1	5	45	3				4	120	res-pois		5	10									lred	armo	rod	ring	amul	orb	circ							0	0
Viridian		铬绿	毒抗16-20	1	1	1	12	65	9				4	120	res-pois		11	20									lred	armo	ring	amul	orb	circ								0	0
Viridian		铬绿	毒抗16-20	1	1	1	35		26				1	120	res-pois		11	20									lred	rod							orb					0	0
Jade		翠绿	毒抗21-25	1	1	1	18		13				3	120	res-pois		21	30									lred	armo	ring	amul	orb	circ								0	0
Jade		翠绿	毒抗21-25	1	1	1	55		41				1	120	res-pois		21	30									lred	rod							orb					0	0
Emerald		祖母绿	寻宝3%-7%	1	1	1	25		18				3	120	res-pois		31	40									lred	rod	boot	amul	orb	circ								0	0
Beryl		海蓝	毒抗7-15	100	1	1	2	45	1				4	117	res-pois		5	15									lred	jewl												0	0
Jade		翠绿	毒抗21-25	100	1	1	19		14				4	117	res-pois		16	30									lred	jewl												0	0
Triumphant		成功	杀怪后获取法力1	1	1	1	3		2				4	121	mana-kill		1	1									lred	weap	ring	circ										0	0
Victorious		优胜	杀怪后获取法力2-5	100	1	1	17		12				4	121	mana-kill		2	5									lred	weap	circ											0	0
Aureolin		光轮	杀怪后获取法力1-3	100	1	1	22		16				4	121	mana-kill		1	3									lred	jewl												0	0
Mechanist's		技工	插孔1-2	100	1	1	10		7				3	122	sock		1	2									lred	weap	shld	helm	tors	circ			thro					0	0
Artificer's		工匠	插孔3	100	1		33		25				2	122	sock	3											lgrn	weap	shld	helm	tors				thro					0	0
Jeweler's		珠宝匠	插孔4	100	1		55		47				1	122	sock	4											lgrn	weap	shld	helm	tors				thro					0	0
Assamic		月精灵	对恶魔命中25-50，伤害10%-25%	100	1	1	3	15	1				2	123	att-demon		25	50	dmg-demon		10	25					lred	weap	circ						wand	orb				0	0
Arcadian		田园	对恶魔命中51-100，伤害26%-50%	100	1	1	15	30	11				2	123	att-demon		51	100	dmg-demon		26	50					lred	weap	circ						wand	orb				0	0
Unearthly		超自然	对恶魔命中101-150，伤害51%-100%	100	1	1	25		18				1	123	att-demon		101	150	dmg-demon		51	100					lred	weap							wand	orb				0	0
Astral		星界	对恶魔命中151-200，伤害101%-150%	100	1	1	35		26				1	123	att-demon		151	200	dmg-demon		101	150					lred	weap							wand	orb				0	0
Elysian		极乐	对恶魔命中210-300，伤害151%-200%	100	1	1	45		33				1	123	att-demon		201	300	dmg-demon		151	200					lred	weap							wand	orb				0	0
Celestial		天体	对恶魔命中301-400，伤害201%-300%	100	1		55		41				1	123	att-demon		301	400	dmg-demon		201	300					lred	weap							wand	orb				0	0
Diamond		钻石	对恶魔命中25-50，伤害25%-40%	100	1	1	26		19				1	123	att-demon		25	50	dmg-demon		25	40					lred	jewl												0	0
Fletcher's		制箭者	弓和十字弓技能1	100	1		50		42	ama			1	125	skilltab	0	1	1									lred	lcha												0	0
Acrobat's		特技	被动和魔法技能1	100	1		50		42	ama			1	125	skilltab	1	1	1									lred	lcha												0	0
Harpoonist's		鱼叉手	标枪和长矛技能1	100	1		50		42	ama			1	125	skilltab	2	1	1									lred	lcha												0	0
Fletcher's		制箭者	弓和十字弓技能1	100	1	1	20		15	ama			1	125	skilltab	0	1	1									lred	miss	glov											0	0
Bowyer's		制弓匠	弓和十字弓技能2	100	1	1	40		30	ama			1	125	skilltab	0	2	2									lred	miss	glov											0	0
Archer's		弓箭手	弓和十字弓技能3	100	1		60		45	ama			1	125	skilltab	0	3	3									lgrn	miss	glov											0	0
Acrobat's		特技	被动和魔法技能1	100	1	1	20		15	ama			1	125	skilltab	1	1	1									lred	glov	amul	circ										0	0
Gymnast's		体技	被动和魔法技能2	100	1	1	40		30	ama			1	125	skilltab	1	2	2									lred	glov	amul	circ										0	0
Athlete's		竞赛	被动和魔法技能3	100	1		60		45	ama			1	125	skilltab	1	3	3									lred	glov	amul	circ										0	0
Harpoonist's		鱼叉手	标枪和长矛技能1	100	1	1	20		15	ama			1	125	skilltab	2	1	1									lred	spea	glov											0	0
Spearmaiden's		女矛手	标枪和长矛技能2	100	1	1	40		30	ama			1	125	skilltab	2	2	2									lred	spea	glov											0	0
Lancer's		长枪兵	标枪和长矛技能3	100	1		60		45	ama			1	125	skilltab	2	3	3									lgrn	spea	glov											0	0
Burning		燃烧	火焰系技能1	100	1	1	50		42	sor			1	125	skilltab	3	1	1									lred	lcha												0	0
Sparking		火光	闪电系技能1	100	1	1	50		42	sor			1	125	skilltab	4	1	1									lred	lcha												0	0
Chilling		寒意	冰冷系技能1	100	1	1	50		42	sor			1	125	skilltab	5	1	1									lred	lcha												0	0
Burning		燃烧	火焰系技能1	100	1	1	20		15	sor			1	125	skilltab	3	1	1									lred	staff	orb	amul	circ									0	0
Blazing		炎热	火焰系技能2	100	1	1	40		30	sor			1	125	skilltab	3	2	2									lred	staff	orb	amul	circ									0	0
Volcanic		火山	火焰系技能3	100	1		60		45	sor			1	125	skilltab	3	3	3									lgrn	staff	orb	amul	circ									0	0
Sparking		火光	闪电系技能1	100	1	1	20		15	sor			1	125	skilltab	4	1	1									lred	staff	orb	amul	circ									0	0
Charged		充能	闪电系技能2	100	1	1	40		30	sor			1	125	skilltab	4	2	2									lred	staff	orb	amul	circ									0	0
Powered		力量十足	闪电系技能3	100	1		60		45	sor			1	125	skilltab	4	3	3									lgrn	staff	orb	amul	circ									0	0
Chilling		寒意	冰冷系技能1	100	1	1	20		15	sor			1	125	skilltab	5	1	1									lred	staff	orb	amul	circ									0	0
